id,title,slug,description,poster,startAt,endAt,isPublished,createdAt,updatedAt,views,location,mapsEmbedSrc,registerLink,driveLink,youtubeLink,drivebukuLink,instagramLink,instagramLiveLink,tiktokLiveLink,youtubeLiveLink,isFlexibleTime,category_slugs,organizer_slugs,tag_names
1,Grobak Art,grobak-art-1,"Gabungan Komunitas Seni Prihatin Ruang Publik Kesenian dalam beberapa kasus dianggap sebagai ekspresi puitik yang luhur, murni, sejati dan sangat serius. Karena asumsi-asumsi di ataslah terkadang masyarakat awam menilai kesenian sebagai wilayah yang terpisah realitas sehari-hari yang serba cepat dan instan. Praduga tersebut menurut beberapa pihak terkesan menghukumi dan berat sebelah, dan kesenian akhirnya malah menempati menara gading yang oleh publik ditanggapi dengan malas-malasan. Untuk apa merenung di tengah masyarakat yang bingung, lebih baik segera melamar kerja atau menyelesaikan proyek supaya cepat kaya dan makmur! Bukankah begitu arus kesadaran masa kini? Namun asumsi-asumsi di atas disikapi secara kreatif oleh beberapa kelompok kesenian yang mayoritas digawangi anak-anak muda. Bagi mereka kesenian itu terkadang tidak harus serius-serius amat. Berkesenian bisa sangat main-main, merayakan keremehan, dan tidak menempati ruang-ruang agung berkespresi: Berkesenian bisa dilakukan di manapun, bahkan jalanan. Bukankah performance art kebanyakan juga dilakukan diruang-ruang public? misalnya di pasar maupun jalan raya. Pemikiran di atas telah memunculkan berbagai kegelisahan dan pertanyaan di kalangan anak muda pegiat seni di Semarang. Apalagi kekurangmaksimalan bahkan keterbatasan ruang-ruang publik di Semarang yang dieksplorasi untuk berkesenian menambah jumlah kegelisahan komunitas seni yang ada di kota lumpia ini. Hal itulah yang dijadikan alasan mereka untuk berbuat sesuatu. Yakni menggelar even kesenian di trotoar. Even yang bertajuk ‘Mengembalikan Seni ke Trotoarnya’ ini tidak dimaksudkan untuk menggembar-gemborkan yang muluk-muluk. Tidak berarti juga bahwa beberapa kegiatan kesenian yang belakangan diadakan di Semarang telah melenceng atau berjarak dari masyarakatnya. Seni yang kembali ke Trotoar; Ekspresi seni di wilayah perkotaan Mengembalikan seni yang diusung oleh komunitas Hysteria yang dibarengkan acara launching Grobak Art ini sasarannya memang anak muda yang hidup dalam kultur perkotaan. Makanya terminologi trotoar digunakan untuk memperkuat konsep acara ini. Sebagaimana diketahui, kata trotoar lebih dekat dengan wacana perkotaan, sedangkan para penampil sendiri terdiri dari gabungan beberapa komunitas dengan disiplin media seni yang berbeda. Tercatat ada lima genre yang terlibat pada acara yang diadakan pada tanggal Kamis, 30 Agustus 2007 yakni sastra, teater, seni rupa, musik dan costume art. Sedangkan komunitas beserta personal yang terlibat antara lain: Teater Emka, Teater Sawo Kecik, Teater Sangkur Timur, Anjing Geladak band hardcore, Orenjichuu Harajuku, Seni Visual Byar Creative industry, Balik Kanan, Cat Dog communitart, FB. Kukuh, Imam Bucah, Wage Wijono, dan Agung Hima. Minimnya ekspresi kesenian yang diadakan di ruang public kota dan kesenjangan antar lintas disiplin bidang kesenian yang digeluti masing-masing komunitas akhirnya mencapai titik temunya. Dari situ lantas muncul pertanyaan-pertanyaan seputar apakah harajuku termasuk kesenian? Apakah berekspresi atau menggelar even kesenian harus selalu di galeri, gedung dewan kesenian atau tempat-tempat yang selama ini dianggap representative untuk menggelar karya? Bagaimana dengan problem keterbatasan dana, ruang dan media? Rupanya berbagai pertanyaan yang timbul tidak menjadi soal, karena pada hakikatnya ekspresi seni sebagaimanapun direpresi toh akan mencari celahnya juga. Represi rezim saja masih bisa disiasati apalagi represi keadaan dan mitos bahwa Semarang adalah kuburan seni. Grobak Art, ruang alternatif dengan fokus jalanan Acara diadakan di jl. Atmodirono yang menjadi tempat mangkalnya Grobak Art. Grobak Art sendiri merupakan angkringan produk komunitas Hysteria. Seperti angkringan biasa namun minimal sebulan sekali diadakan kegiatan kesenian atau diskusi di tempat ini. Ke depannya grobak Art diharapkan bisa mensupport acara-acara kesenian yang diselenggarakan di ruang-ruang publik. Itulah misi yang hendak dibawa Grobak Art. Tempat ini sekaligus menjadi sarana kritik bagi tempat-tempat nongkrong yang semata-mata berjualan tanpa diimbangi dengan pertukaran wacana. Sebagaimana semangat distro pada awalnya untuk menyokong band indie. Namun kasusnya lain, terutama di Semarang, tempat-tempat semacam itu hanya menjadi ajang jualan semata. Dan sejarah berikut semangat awalnya digadaikan begitu saja sehingga yang diimport hanya bentuk luar saja (superficial). Sedangkan berlangsungnya kegiatan dapat diringkas sebagai berikut. Pembukaan diisi oleh performance art dari Asri Asrini. Dengan dandanan ala cewek jawa tradisional ia merespons tukang becak yang ada di jalanan. Setelah itu susul-menyusul performance art dari berbagi komunitas. Ada Imam Bucah yang membawakan puisinya diiringi Anjing Geladak hardcore, musikalisasi puisi oleh Sawo Kecik hingga lenggak-lenggok layaknya di catwalk yang dilakukan Orenjichuu dengan costume art-nya. Lebih meriah lagi karena acara ini didukung juga oleh pameran seni rupa gawat darurat dari perupa muda Unnes. Karya berukuran A4 itu dilapisi dengan plastik lalu didisplay seperti orang jualan poster di pinggir jalan. Sedangkan di seberang jalan lainnya pameran bulletin indie diletakkan secara sederhana. Yakni di dalam kotak yang dirancang sedemikian rupa untuk menampung berpuluh-puluh bulletin dari berbagai kota. Tidak sampai di situ saja. Meskipun trotoar menjadi titik yang hendak diangkat namun produksi wacana akhirnya melibatkan galeri mapan pada tanggal 16 September. Yakni di Galeri Bu Atie. Kontradiktifkah? Pada kenyataannnya panitia menemukan pembelaan yang menarik. Karena yang didiskusikan hnaya menyangkut Grobak Art sebagai projek terbaru komunitas Hysteria dan bukan inti dari tajuk acara yang diusung. Dan lagi untuk memberi kesempatan ulang berpameran bagi komunitas seni rupa yang terlibat. Meskipun demikian, kembali ke trotoar tetap menjadi semangat awal untuk acara-acara yang melibatkan Grobak Art. Walaupun secara estetik dan konseptual acara di jalanan ini kurang rapi namun peristiwa bertemunya komunitas-komunitas dengan medan seni berbeda ini diharapkan kelak dapat menghasilkan kolaborasi yang lebih menarik. Apalagi mengingat identitas kota kekinian di mana kita tidak dapat memungkiri hibridasi kultural yang ada mau tidak mau para penjaga tradisi harus menyempatkan diri menengok psikologi anak muda. Supaya tradisi yang digembar-gemborkan terancam punah dpat meregenerasi atau berselingkuh dengan faktor-faktor di luar aturannya yang rigid. Siapa tahu geguritan dan wayang kulit dapat dipadukan dengan seni harajuku, dan kesenian yang sudah ada semakin bertambah ragamnya.",/uploads/2015/05/28-800x600.jpg,2007-09-16 09:22:00,,True,2007-09-16 09:22:00,2007-09-16 09:22:00,0,,,,,,,,,,,False,festival-kota,program-hysteria,"Festival,Arsip"
2,Grobak Art,grobak-art-2,"Gabungan Komunitas Seni Prihatin Ruang Publik Kesenian dalam beberapa kasus dianggap sebagai ekspresi puitik yang luhur, murni, sejati dan sangat serius. Karena asumsi-asumsi di ataslah terkadang masyarakat awam menilai kesenian sebagai wilayah yang terpisah realitas sehari-hari yang serba cepat dan instan. Praduga tersebut menurut beberapa pihak terkesan menghukumi dan berat sebelah, dan kesenian akhirnya malah menempati menara gading yang oleh publik ditanggapi dengan malas-malasan. Untuk apa merenung di tengah masyarakat yang bingung, lebih baik segera melamar kerja atau menyelesaikan proyek supaya cepat kaya dan makmur! Bukankah begitu arus kesadaran masa kini? Namun asumsi-asumsi di atas disikapi secara kreatif oleh beberapa kelompok kesenian yang mayoritas digawangi anak-anak muda. Bagi mereka kesenian itu terkadang tidak harus serius-serius amat. Berkesenian bisa sangat main-main, merayakan keremehan, dan tidak menempati ruang-ruang agung berkespresi: Berkesenian bisa dilakukan di manapun, bahkan jalanan. Bukankah performance art kebanyakan juga dilakukan diruang-ruang public? misalnya di pasar maupun jalan raya. Pemikiran di atas telah memunculkan berbagai kegelisahan dan pertanyaan di kalangan anak muda pegiat seni di Semarang. Apalagi kekurangmaksimalan bahkan keterbatasan ruang-ruang publik di Semarang yang dieksplorasi untuk berkesenian menambah jumlah kegelisahan komunitas seni yang ada di kota lumpia ini. Hal itulah yang dijadikan alasan mereka untuk berbuat sesuatu. Yakni menggelar even kesenian di trotoar. Even yang bertajuk ‘Mengembalikan Seni ke Trotoarnya’ ini tidak dimaksudkan untuk menggembar-gemborkan yang muluk-muluk. Tidak berarti juga bahwa beberapa kegiatan kesenian yang belakangan diadakan di Semarang telah melenceng atau berjarak dari masyarakatnya. Seni yang kembali ke Trotoar; Ekspresi seni di wilayah perkotaan Mengembalikan seni yang diusung oleh komunitas Hysteria yang dibarengkan acara launching Grobak Art ini sasarannya memang anak muda yang hidup dalam kultur perkotaan. Makanya terminologi trotoar digunakan untuk memperkuat konsep acara ini. Sebagaimana diketahui, kata trotoar lebih dekat dengan wacana perkotaan, sedangkan para penampil sendiri terdiri dari gabungan beberapa komunitas dengan disiplin media seni yang berbeda. Tercatat ada lima genre yang terlibat pada acara yang diadakan pada tanggal Kamis, 30 Agustus 2007 yakni sastra, teater, seni rupa, musik dan costume art. Sedangkan komunitas beserta personal yang terlibat antara lain: Teater Emka, Teater Sawo Kecik, Teater Sangkur Timur, Anjing Geladak band hardcore, Orenjichuu Harajuku, Seni Visual Byar Creative industry, Balik Kanan, Cat Dog communitart, FB. Kukuh, Imam Bucah, Wage Wijono, dan Agung Hima. Minimnya ekspresi kesenian yang diadakan di ruang public kota dan kesenjangan antar lintas disiplin bidang kesenian yang digeluti masing-masing komunitas akhirnya mencapai titik temunya. Dari situ lantas muncul pertanyaan-pertanyaan seputar apakah harajuku termasuk kesenian? Apakah berekspresi atau menggelar even kesenian harus selalu di galeri, gedung dewan kesenian atau tempat-tempat yang selama ini dianggap representative untuk menggelar karya? Bagaimana dengan problem keterbatasan dana, ruang dan media? Rupanya berbagai pertanyaan yang timbul tidak menjadi soal, karena pada hakikatnya ekspresi seni sebagaimanapun direpresi toh akan mencari celahnya juga. Represi rezim saja masih bisa disiasati apalagi represi keadaan dan mitos bahwa Semarang adalah kuburan seni. Grobak Art, ruang alternatif dengan fokus jalanan Acara diadakan di jl. Atmodirono yang menjadi tempat mangkalnya Grobak Art. Grobak Art sendiri merupakan angkringan produk komunitas Hysteria. Seperti angkringan biasa namun minimal sebulan sekali diadakan kegiatan kesenian atau diskusi di tempat ini. Ke depannya grobak Art diharapkan bisa mensupport acara-acara kesenian yang diselenggarakan di ruang-ruang publik. Itulah misi yang hendak dibawa Grobak Art. Tempat ini sekaligus menjadi sarana kritik bagi tempat-tempat nongkrong yang semata-mata berjualan tanpa diimbangi dengan pertukaran wacana. Sebagaimana semangat distro pada awalnya untuk menyokong band indie. Namun kasusnya lain, terutama di Semarang, tempat-tempat semacam itu hanya menjadi ajang jualan semata. Dan sejarah berikut semangat awalnya digadaikan begitu saja sehingga yang diimport hanya bentuk luar saja (superficial). Sedangkan berlangsungnya kegiatan dapat diringkas sebagai berikut. Pembukaan diisi oleh performance art dari Asri Asrini. Dengan dandanan ala cewek jawa tradisional ia merespons tukang becak yang ada di jalanan. Setelah itu susul-menyusul performance art dari berbagi komunitas. Ada Imam Bucah yang membawakan puisinya diiringi Anjing Geladak hardcore, musikalisasi puisi oleh Sawo Kecik hingga lenggak-lenggok layaknya di catwalk yang dilakukan Orenjichuu dengan costume art-nya. Lebih meriah lagi karena acara ini didukung juga oleh pameran seni rupa gawat darurat dari perupa muda Unnes. Karya berukuran A4 itu dilapisi dengan plastik lalu didisplay seperti orang jualan poster di pinggir jalan. Sedangkan di seberang jalan lainnya pameran bulletin indie diletakkan secara sederhana. Yakni di dalam kotak yang dirancang sedemikian rupa untuk menampung berpuluh-puluh bulletin dari berbagai kota. Tidak sampai di situ saja. Meskipun trotoar menjadi titik yang hendak diangkat namun produksi wacana akhirnya melibatkan galeri mapan pada tanggal 16 September. Yakni di Galeri Bu Atie. Kontradiktifkah? Pada kenyataannnya panitia menemukan pembelaan yang menarik. Karena yang didiskusikan hnaya menyangkut Grobak Art sebagai projek terbaru komunitas Hysteria dan bukan inti dari tajuk acara yang diusung. Dan lagi untuk memberi kesempatan ulang berpameran bagi komunitas seni rupa yang terlibat. Meskipun demikian, kembali ke trotoar tetap menjadi semangat awal untuk acara-acara yang melibatkan Grobak Art. Walaupun secara estetik dan konseptual acara di jalanan ini kurang rapi namun peristiwa bertemunya komunitas-komunitas dengan medan seni berbeda ini diharapkan kelak dapat menghasilkan kolaborasi yang lebih menarik. Apalagi mengingat identitas kota kekinian di mana kita tidak dapat memungkiri hibridasi kultural yang ada mau tidak mau para penjaga tradisi harus menyempatkan diri menengok psikologi anak muda. Supaya tradisi yang digembar-gemborkan terancam punah dpat meregenerasi atau berselingkuh dengan faktor-faktor di luar aturannya yang rigid. Siapa tahu geguritan dan wayang kulit dapat dipadukan dengan seni harajuku, dan kesenian yang sudah ada semakin bertambah ragamnya.",/uploads/2015/05/28-800x600.jpg,2007-09-16 12:30:00,,True,2007-09-16 12:30:00,2007-09-16 12:30:00,0,,,,,,,,,,,False,festival-kota,program-hysteria,"Festival,Archieve"
3,Semarang Literary Triennale : Sastra Balik Desa,semarang-literary-triennale-sastra-balik-desa-3,"Hysteria - Benarkah tanggung jawab menjadi sastrawan , penyair lebih-lebih kaitannya dengan dunia kesusastraan menjadi semata-mata tugas individu? Benarkah para ‘calon’ sastrawan atau penyair harus mengurus dirinya sendiri berikut karyanya tanpa peduli pada konteks kultural apa ia tumbuh dan sistem apa yang melingkupinya? Pertanyaan-pertanyaan di ataslah yang mendominasi dalam berbagai diskusi yang digelar pada event Sastra Balik Desa 16-18 Mei 2008 lalu di desa Gebyok, Gunungpati Semarang. Komentar-komentar dari beberapa senior semakin mengukuhkan mitos itu bahwa untuk menjadi sastrawan Anda harus berdarah-darah sendirian karena media hanya akan memuat karya yang dianggapnya layak. Yatim Kolektif Pada tataran ideal dan iklim yang baik barangkali mitos-mitos di atas mendapatkan pembenarannya. Tetapi bagaiamana jika iklim tidak mendukung dan infrastruktur kesusastraan tidak berfungsi sebagaimana diharapkan? Mengutip Raudal Tanjung Banua, pembicara dalam salah satu sesi diskusi Sastra Balik Desa , sudah menjadi rahasia umum bahwa tidak hanya kesusastraan, tetapi juga kesenian, selalu dinomorduakan dan menjadi anak yatim di berbagai kota di Indonesia. Tetapi yang paling penting adalah bagaimana perasaan yatim itu menjadi milik kolektif sehingga tercipta iklim saling membantu, support, dan mengisi kekurangan. Jadi tidak hanya menuntut kualitas tetapi juga memperbaiki sistem pembelajaran yang ada. Kalau saya misalkan dengan tradisi zakat, ada sebagian dari hak untuk para pemula yang dibawa oleh sastrawan yang telah mapan. Menyitir Faisal Kamandobat yang mengungkapkan ide tentang etika. Jadi tidak hanya perilaku kesusastraan saja dan tuntutan mengenai perbaikan kualitas teks, tetapi juga diperhatikan etika dalam berkesusastraan. Kesemua hal itulah yang kelak akan menentukan perkembangan kesusastraan di suatu kota. Mengingat proses regenerasi sastrawan muda di Bali sangat pesat patutlah kita iri hati. Tentunya bukan semata-mata karena bibit di sana baik dan bibit di sini busuk, tetapi bukankah realitas adalah konstruksi sosial dan bukan semata terberi? Dan tentu saja menjadi tanggung jawab etik juga bagi pihak-pihak yang berkepentingan untuk turut serta membentuk iklim kondusif . jadi tidak hanya mengaharap kerja keras dan berdarah-darah sementara pekerjanya sendiri tidak diperhatikan nasibnya, kesehatannya, kebutuhan psikisnya, begtulah kira-kira analoginya. Dari Arak-arakan, homestay dan gagasan festival 3 tahunan Acara “Sastra Balik Desa” ini memang secara tematik lebih dikhususkan pada pemertanyaan ulang terhadap infrastruktur kesusastraan di Indonesia dan terutama di daerah masing masing peserta. slot nexus ialah jawaban untuk player yang ingin cari peruntungan dari permainan slot gacor online Berbagai peserta dari Jepara(kom. Samudra), Kudus (Pojok Sastra), Purwokerto (Nyaman dkk), Pekalongan (Rumah Imaji, Catur dkk), Solo (Pawon, kom. Lidah Buaya), Jogja (Rumah Lebah), Karanganyar(HPK), Bandung (ASAS, Mnemonic), Magelang (kom. Merapi), Salatiga, Rembang, (Sanggar Pesisir) Tangerang (KSI), Kulonprogo (Lumbung Aksara), Cilacap, Ungaran (KSI), Semarang(KIAS), Kendal(Maos Ajar), dan Pati (Sampak Gusuran) bertempat tinggal dan membaur bersama warga. Barangkali interaksi yang terjalin tidak memungkinkan untuk dipetik hasilnya secara ekstrim. Misalnya warga yang tiba-tiba menulis karya sastra yang baik atau mau membaca karya sastra. Tapi dari pertemuan singkat inilah kelak akan berdampak psikologis terhadap anak-anak yang selama ini dilibatkan. Dari kebiasaan berinteraksi dengan dunia luar diaharapkan ada iklim kebebasan yang tertanam sejak dini di benak mereka. Tidak hanya kebebasan untuk berpendapat tetapi juga mengekspresikan diri dan hal itu berkait erat dengan identitas. ‘Srawung’ yang dalam istilah warga artinya relasi yang terjadi secara kekeluargaan dan toleransi antar sesama menjadi semangat dalam event sastra ini. Meskipun dalam beberapa hal barnagkali terdapat compang-camping dalam kerja kepanitiaan. Acara yang dimeriahkan juga pembacaan puisi dari para sastrawan mapan dan pementasan teater ini dibuka dengan arak-arakan anak-anak dan warga mengelilingi pedusunan Gebyok. Para peserta dari berbagai kota mengikuti prosesi ini dan dilanjutkan launching antologi ‘Mencari Rumah’ yang diselenggarakan di pelataran rumah warga. Hari selanjutnya (17/05) ada beberapa sesi diskusi dengan pembicara antara lain Yudiono KS, Iskandar, Budi Maryono, Yopi Setia Umbara, Wowok Hesti Prabowo, Aulia Muhammad dan malamnya dilanjutkan pembacaan puisi dan pementasan teater Lingkar yang kebetulan tampil di Gebyok. Hari terakhir (18/05) Gendot Wukir, Gema Yudha, Dian Hartati, Triyanto Triwikromo, Dwicipta, Faisal Kamandobat turut jua memeriahkan sesi diskusi. Kemudian malamnya dilanjutkan pembacaan puisi oleh Beno Siang Pamungkas, Timur Sinar Suprabana, Wijang Warek, Gunoto Saparie, Anis Sholeh Baasyin, tidak ketinggalan pula Komang Ira, Sunlie Thomas Alexander, Thendra, dan masih banyak lagi rekan-rekan yang tidak dapat disebutkan satu persatu. Konsep acara semacam ini memang bukanlah yang pertama, beberapa waktu lalu di Banten diadakan Ode Kampung yang menghasilkan manifesto bersama. Akan tetapi acara kali ini yang salah satu tujuannya untuk mencari (cari ) isu bersama ini nampaknya kurang berhasil. Tetapi sebagai sebuah perhelatan kami kira cukup berhasil (karena hampir tidak banyak yang menyimpang dari rundown semula) dan sekaligus bisa menjadi pintu bagi event-event serupa untuk tahun-tahun berikutnya. Karena tidak menutup kemungkinan Semarang kelak juga mempunyai event sastra yang memang disokong tidak hanya segelintir orang tetapi juga menjadi milik kolektif komunitas sastra di jawa Tengah. Foto Album: Facebook",/uploads/2015/05/DSCI0941-800x600.jpg,2008-05-18 10:36:00,,True,2008-05-18 10:36:00,2008-05-18 10:36:00,0,,,,,,,,,,,False,festival-kota,program-hysteria,"Festival,Arsip"
4,Semarang Literary Triennale 1: Literature Back to Village,semarang-literary-triennale-1-literature-back-to-village-4,"Hysteria - This literary event is held in Gebyok Village , Gunungpati, It concerned about the sustainability of young writers regeneration in Semarang. The event held for 3 days in the village and were able to bring many writers from various cities in Indonesia and discuss the themes about the reality of contemporary literature.",/uploads/2015/05/DSCI0941-800x600.jpg,2008-05-18 12:27:00,,True,2008-05-18 12:27:00,2008-05-18 12:27:00,0,,,,,,,,,,,False,festival-kota,program-hysteria,"Festival,Archieve"
5,Performance Klub di Hysteria,performance-klub-di-hysteria-5,"Hysteria - Sudah menjadi komitmen Hysteria untuk memberikan medium pembelajaran bagi para seniman muda di Semarang . Satu di antaranya adalah lokakarya-lokakarya yang diadakan berkala. Pada kesempatan ini Hysteria mengundang Performance Klub Yogyakarta. Kegiatan ini diadakan Agustus 2008. Iwan Wijono, Tim Puk, Rachel Saraswati tampil menjadi mentor dalam kegiatan yang diikuti oleh berbagai kelompok teater di Semarang dan para mahasiswa seni rupa Universitas Negeri Semarang.",/uploads/2015/05/DSC03865-800x600.jpg,2008-08-12 01:44:00,,True,2008-08-12 01:44:00,2008-08-12 01:44:00,0,,,,,,,,,,,False,workshop,program-hysteria,"Lokakarya,Arsip"
6,Performance Club in Hysteria,performance-club-in-hysteria-6,"Hysteria has a commitment to provide a medium of learning for young artists in Semarang. One of these workshops are held periodically. On this occasion Hysteria invite Performance Club Yogyakarta. This activity was held in August 2008. Iwan Wijono, Tim Puk, Rachel Saraswati appear to be a mentor in the activities pursued by various theater groups in the Semarang and the art students of Semarang State University",/uploads/2015/05/DSC03865-800x600.jpg,2008-08-12 11:53:00,,True,2008-08-12 11:53:00,2008-08-12 11:53:00,0,,,,,,,,,,,False,workshop,program-hysteria,"Archieve,Workshop"
7,Konsoemsi Atoe Mati!,konsoemsi-atoe-mati-7,"Hysteria - Sebuah tabik yang provokatif telah dilabelkan dengan gila-gilaan oleh komunitas hysteria sebagai penggagas acara Festival Kesenian Semarang, dengan mengambil semangat jargon merdeka atau mati diplesetkan dengan ancaman serius, konsoemsi ataoe mati! Jelas bahwa hal ini tidak lahir dari rahim yang remeh. Sebuah pembacaan besar tentang kehidupan seni budaya di Semarang. Pembacaan anak-anak muda yang sedang memesan sejarah baru untuk dicatatkan dalam skala yang lebih besar, nasional dan internasional. Setidaknya begitulah yang dituangkan dalam konsep gagasan ini, di ledakkan ke segala penjuru angin. Lewat poster, dummy, internet, selebaran dan press conference. Melebihi semangat vivere pericolosamente, anak-anak muda itu mengangkat “bambu runcing” untuk melawan kejumudan yang mengkristal di kota yang aneh ini. Ya, Semarang! City with freak blue print! Kota dengan keterengahan pencapaian metropolis di sudut-sudut yang sepi. Kota dengan kacamata keliru ketika melihat seni budayanya, sehingga sampai kekinian masih saja meraba tonggak mana yang harus ditancapkan. Kota ini kadung menjadi kota dagang dan industri, sehingga semangat mediokratis pelaku seni budaya terasa kental dan mengemuka. Maka lahirlah festival kesenian versi komunitas hysteria ini, festival yang barangkali sangat tidak dibutuhkan oleh masyarakatnya sendiri. Setidaknya itulah dasar pesimisme yang diusung oleh konseptor untuk memulai. Tak adanya dukungan dari pemerintah kota, lembaga terkait bahkan sponsor yang minim, membuat mereka layak disematkan cap gila! Asli pejuang deh mereka semua! Dan apapun dalihnya, kegilaan musti dituntaskan. Mereka menyiapkan amunisi dengan baik, jadual disusun, seniman-seniman dikumpulkan, workshop diberikan, wacana di gulirkan dan konsumsilah! Itu sebagai penanda bahwa dengan titik darah penghabisan masih saja ada orang-orang gila yang mau berpesta pora merayakan sedikit detik bagi kesenian. Dan ketika saya dihubungi untuk menuliskan tentang ini, saya hanya bisa bengong. Waktu itu Adin menghubungi saya pada bulan Februari 2008, selepas saya kehilangan begitu banyak otak saya karena kecelakaan. Sore itu di tengah hujan yang menggila, Adin bezuk ke rumahku, sialan banget! Masih sempoyongan dan belum normal, langsung ditodong untuk menuliskan Festival yang ngoyo woro ini! Amit-amit deh din! Dan saya mulai menyukai pemuda yang ngawur ini, maka dengan semangat yang gila pula saya mengiyakan todongannya. Membatasi tulisan pada bidang pertunjukan terutama teater adalah kesepakatan kami. Alamak! Saya pun harus menunggu satu tahun, untuk melihat semua hasil dokumentasi dan data-data hasil konsoemsi ataoe mati! Komunitas Sangkur Timur, Komunitas Panggung, Komunitas Sawo Kecik, Our Theatre Chronicle dan Roda Gila merupakan porsi yang cukup besar untuk saya tandai kegilaannya. So let it be… [2] Apa yang terlihat di dalam kerja seni pertunjukan [teater] yang digiatkan dalam Konsoemsi ataoe Mati (KAM) ini langsung membuat saya tercenung. Venue yang sedianya di Fakultas bahasa dan sastra UNNES tiba-tiba dipindah dengan semena-mena oleh panitia ke sebuah joglo yang sempit dan kotor, tempat nongkrong anak-anak UKM. Ini semakin menegaskan bahwa festival kesenian semarang memang tidak diperlukan dan jauh dari profesionalisme. Panitia sendiri tidak bisa berbuat apa-apa dengan keputusan tiba-tiba dari FBS UNNES yang secara sepihak membatalkan tempatnya untuk dipakai sebagai ajang festival kesenian dengan alasan entah. Alamak! But the show must go on! Pemilihan 5 kelompok untuk memeriahkan KAM ini tentu tidak sembarangan, kelompok ini adalah kelompok teater non kampus, meski para aktor dan aktrisnya sebagian besar anak-anak kampus. Saya juga tidak begitu jelas dasar pemilihan ini, namun terendus bahwa tidak adanya proses kurational sekali lagi menegaskan bahwa ada sesuatu yang hilang dalam kerja kesenian kali ini. Foto Album: Facebook",/uploads/2015/05/hysteria-1-800x600.jpg,2008-08-23 10:45:00,,True,2008-08-23 10:45:00,2008-08-23 10:45:00,0,,,,,,,,,,,False,festival-kota,program-hysteria,"Festival,Arsip"
